Clínica médica
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;1;1
;6;7
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
